date,time,UE3_gyro_x,UE3_gyro_y,UE3_gyro_z
2018-12-13,04:22:45.880,0.012298584,-0.030288696,0.17608643
2018-12-13,04:22:45.979,-0.14855957,-0.03881836,0.15264893
2018-12-13,04:22:46.080,0.08900452,-0.051589965999999994,0.18354797
2018-12-13,04:22:46.181,-0.036697388,0.005935669,0.21549988
2018-12-13,04:22:46.281,0.23387146,-0.04626465,0.20378113
2018-12-13,04:22:46.398,0.17102051,-0.22309875,0.11430359
2018-12-13,04:22:46.489,0.20831299,0.10606384,-0.06253052
2018-12-13,04:22:46.583,-0.28170776,-0.14640808,-0.114730835
2018-12-13,04:22:46.684,-0.40101624,-0.09420776,-0.13923645
2018-12-13,04:22:46.783,0.3862152,0.15505981,-0.11366272
2018-12-13,04:22:46.884,-0.31047058,-0.10060119999999999,-0.19355774
2018-12-13,04:22:46.985,0.3116455,-0.45852659999999995,-0.19676208
2018-12-13,04:22:47.084,-0.079315186,0.16038513,0.07489014
2018-12-13,04:22:47.186,0.24559021,0.089019775,0.10151672
2018-12-13,04:22:47.301,-0.00048828125,0.011260986,0.12388611
2018-12-13,04:22:47.386,-0.5821228,0.04534912,0.12069702
2018-12-13,04:22:47.490,0.3425293,-0.017501831000000002,0.03227234
2018-12-13,04:22:47.587,-0.04522705,-0.059051514000000006,0.10044861
2018-12-13,04:22:47.687,0.13053894,-0.31364440000000005,-0.03164673
2018-12-13,04:22:47.788,-0.08357239,0.075164795,0.023757935
2018-12-13,04:22:47.889,0.08580017,0.14440918,-0.093429565
2018-12-13,04:22:47.989,0.2924652,0.036819458,-0.34802246
2018-12-13,04:22:48.090,-0.9123535,0.12950134,-0.24256897
2018-12-13,04:22:48.197,0.08047485,0.1774292,0.00032043457000000003
2018-12-13,04:22:48.298,0.4362793,0.063446045,-0.048690795999999995
2018-12-13,04:22:48.393,0.057037354000000005,0.14228821,0.03227234
2018-12-13,04:22:48.490,-0.022857666000000002,0.114593506,0.026947021
2018-12-13,04:22:48.591,-0.047348022000000003,0.07623291,0.1462555
2018-12-13,04:22:48.692,-0.13790894,-0.08035278,0.06742859
2018-12-13,04:22:48.793,0.27967834,-0.0036621094,0.1462555
2018-12-13,04:22:48.892,-0.2518921,0.17637634,0.15264893
2018-12-13,04:22:48.993,0.06768799,0.04107666,-0.02418518
2018-12-13,04:22:49.109,0.098587036,-0.1325531,-0.036972046
2018-12-13,04:22:49.200,0.22747803,-0.12722778,-0.09022522
2018-12-13,04:22:49.296,0.06663513,-0.1368103,-0.17544556
2018-12-13,04:22:49.394,-0.20927429,-0.1794281,-0.13603210000000002
2018-12-13,04:22:49.495,-0.0803833,0.063446045,-0.079574585
2018-12-13,04:22:49.596,0.32655334,0.23602295,-0.014602661000000001
2018-12-13,04:22:49.696,0.08047485,0.091156006,-0.038024902
2018-12-13,04:22:49.797,0.017623901,0.086883545,0.0045776367
2018-12-13,04:22:49.897,-0.049484253,0.048538208,0.09938049
2018-12-13,04:22:50.014,-0.34455872,0.11564636,0.17076111
2018-12-13,04:22:50.104,0.33187866,-0.024963378999999997,0.10258484
2018-12-13,04:22:50.199,-0.11340332,0.07304382,0.13346863
2018-12-13,04:22:50.299,0.13906860000000001,-0.010055541999999999,0.040802002000000004
2018-12-13,04:22:50.399,-0.02178955,0.13482666,0.10684204
2018-12-13,04:22:50.499,-0.032440186,-0.25186157,0.00032043457000000003
2018-12-13,04:22:50.599,-0.29556274,-0.16664124,-0.03590393
2018-12-13,04:22:50.701,0.50657654,0.009124756,-0.11154175
2018-12-13,04:22:50.801,-0.20288086,-0.057983400000000004,-0.18930054
2018-12-13,04:22:50.920,0.094329834,0.0016632079999999998,-0.04548645
2018-12-13,04:22:51.001,0.06024169999999999,-0.23374939,0.02268982
2018-12-13,04:22:51.104,0.18913269,0.05706787,0.09832764
2018-12-13,04:22:51.203,-0.16986084,0.12736511,0.08233642599999999
2018-12-13,04:22:51.303,-0.27745056,0.22323608,0.15690613
2018-12-13,04:22:51.403,0.08580017,-0.13787842,0.11749267599999999
2018-12-13,04:22:51.504,0.04638672,-0.1368103,0.10470581
2018-12-13,04:22:51.604,0.022949219,0.079437256,0.0077667236
2018-12-13,04:22:51.705,0.004837035999999999,0.26585388,0.04931640599999999
2018-12-13,04:22:51.822,0.051712035999999996,-0.1559906,-0.1317749
2018-12-13,04:22:51.912,-0.9815978999999999,-0.09739685,-0.21166992
2018-12-13,04:22:52.007,-0.16133118,-0.28276062,-0.275589
2018-12-13,04:22:52.106,0.42456055,0.15080261,-0.13710022
2018-12-13,04:22:52.207,0.06663513,0.08369446,-0.0082092285
2018-12-13,04:22:52.307,0.006973266600000001,0.05279541,-0.0060729980000000005
2018-12-13,04:22:52.409,-0.0026092529999999997,0.25520325,0.10044861
2018-12-13,04:22:52.509,-0.12512207,0.08476257,0.14413452
2018-12-13,04:22:52.610,-0.5661316,0.27224729999999997,0.18566895
2018-12-13,04:22:52.726,-0.0026092529999999997,0.046401977999999997,-0.103012085
2018-12-13,04:22:52.818,0.25944520000000004,-0.2806244,-0.12112427
2018-12-13,04:22:52.912,0.09539795,-0.12936401,0.02482605
2018-12-13,04:22:53.010,0.11563110000000001,-0.023895264,0.072753906
2018-12-13,04:22:53.111,-0.15068054,-0.1794281,-0.041229247999999996
2018-12-13,04:22:53.211,-0.31900024,-0.22842407,-0.20527649
2018-12-13,04:22:53.312,0.37236023,0.09967041,-0.12858582
2018-12-13,04:22:53.413,-0.01965332,-0.0015258789000000001,-0.07106018
2018-12-13,04:22:53.513,0.21043396,0.16572571,0.03227234
2018-12-13,04:22:53.624,-0.10380554,0.18914795,0.119628906
2018-12-13,04:22:53.714,0.2732849,-0.04840088,0.07595825
2018-12-13,04:22:53.813,0.0037841796999999997,-0.19754028,-0.0007476806599999999
2018-12-13,04:22:53.914,-0.3892975,0.20300293,0.014160156
2018-12-13,04:22:54.014,-0.0036773682,-0.011108398,0.058914185
2018-12-13,04:22:54.114,0.42562866,-0.26890564,0.12281799
2018-12-13,04:22:54.215,0.20191956,-0.1794281,0.15158081
2018-12-13,04:22:54.315,-0.013259888000000001,-0.053726196,0.09300232
2018-12-13,04:22:54.416,-0.24229431,0.037887573,-0.0071411133
2018-12-13,04:22:54.522,-0.45002747,0.008056641,-0.06359863
2018-12-13,04:22:54.624,0.26583862,0.2743683,0.00032043457000000003
2018-12-13,04:22:54.719,-0.028182982999999998,-0.11125183,-0.14668274
2018-12-13,04:22:54.819,0.06556702,-0.06544495,-0.1232605
2018-12-13,04:22:54.919,0.03147888,-0.013244628999999999,-0.07424927
2018-12-13,04:22:55.021,0.24772644,0.028305054,-0.14881897
2018-12-13,04:22:55.120,0.05064392,-0.016448975,-0.0763855
