date,time,UE2_acc_x,UE2_acc_y,UE2_acc_z
2018-12-13,04:28:09.535,0.29327393,1.5829468,9.544601
2018-12-13,04:28:09.556,0.33158875,1.5709839,9.523056
2018-12-13,04:28:09.576,0.30046082,1.5159148999999998,9.544601
2018-12-13,04:28:09.596,0.25976562,1.4967651000000002,9.604462
2018-12-13,04:28:09.618,0.28370667,1.5183105,9.695435
2018-12-13,04:28:09.635,0.29806520000000003,1.4943695,9.738541
2018-12-13,04:28:09.655,0.30285645,1.5422516000000002,9.719375999999999
2018-12-13,04:28:09.674,0.30525208,1.5757751,9.683472
2018-12-13,04:28:09.695,0.31483459999999996,1.5781708,9.67868
2018-12-13,04:28:09.717,0.31483459999999996,1.5829468,9.683472
2018-12-13,04:28:09.733,0.27172852,1.5566101,9.693039
2018-12-13,04:28:09.753,0.26693726,1.5326691000000001,9.709808
2018-12-13,04:28:09.773,0.26216125,1.5542296999999998,9.700225999999999
2018-12-13,04:28:09.793,0.25976562,1.5614013999999998,9.652344
2018-12-13,04:28:09.811,0.24778748,1.539856,9.659531
2018-12-13,04:28:09.832,0.25976562,1.5278931,9.700225999999999
2018-12-13,04:28:09.852,0.26933290000000004,1.5278931,9.707413
2018-12-13,04:28:09.872,0.29327393,1.5231018,9.709808
2018-12-13,04:28:09.891,0.2861023,1.5135193,9.695435
2018-12-13,04:28:09.910,0.26216125,1.5254974,9.688263000000001
2018-12-13,04:28:09.931,0.23582458,1.484787,9.736145
2018-12-13,04:28:09.950,0.27172852,1.4752197,9.745712
2018-12-13,04:28:09.970,0.2861023,1.5183105,9.695435
2018-12-13,04:28:09.990,0.29327393,1.5254974,9.652344
2018-12-13,04:28:10.010,0.31721497,1.539856,9.609253
2018-12-13,04:28:10.029,0.32440186,1.5661926000000002,9.633194
2018-12-13,04:28:10.049,0.3267975,1.5494385,9.657135
2018-12-13,04:28:10.069,0.31483459999999996,1.5135193,9.709808
2018-12-13,04:28:10.089,0.29806520000000003,1.4919738999999999,9.769653
2018-12-13,04:28:10.109,0.30285645,1.5183105,9.784027
2018-12-13,04:28:10.128,0.30046082,1.5350647,9.769653
2018-12-13,04:28:10.148,0.2908783,1.5183105,9.748108
2018-12-13,04:28:10.168,0.26933290000000004,1.4967651000000002,9.750504
2018-12-13,04:28:10.188,0.27891540000000004,1.484787,9.724167
2018-12-13,04:28:10.207,0.25737,1.4871826000000001,9.67868
2018-12-13,04:28:10.227,0.27412415,1.5111237,9.630798
2018-12-13,04:28:10.247,0.3076477,1.5446472,9.5685425
2018-12-13,04:28:10.266,0.2861023,1.4967651000000002,9.59967
2018-12-13,04:28:10.286,0.23103333,1.4440918,9.611649
2018-12-13,04:28:10.306,0.31243896,1.508728,9.614044
2018-12-13,04:28:10.326,0.36749268,1.5470428,9.657135
